sol,earth_date,ls,season,min_temp,max_temp,pressure,atmo_opacity,sunrise,sunset
408,2013-09-29,28,"Month 1",-80,-16,887,Sunny,06:24,18:17
409,2013-09-30,28,"Month 1",-81,-17,887,Sunny,06:24,18:16
410,2013-10-01,29,"Month 1",-81,-14,888,Sunny,06:24,18:16
411,2013-10-02,29,"Month 1",-82,-17,887,Sunny,06:24,18:15
412,2013-10-03,30,"Month 2",-80,-22,888,Sunny,06:23,18:15
413,2013-10-04,30,"Month 2",-82,-22,888,Sunny,06:23,18:14
414,2013-10-05,31,"Month 2",-79,-18,889,Sunny,06:23,18:14
415,2013-10-06,31,"Month 2",-82,-19,890,Sunny,06:22,18:14
416,2013-10-07,32,"Month 2",-79,-18,889,Sunny,06:22,18:13
417,2013-10-08,32,"Month 2",-82,-21,890,Sunny,06:22,18:13
418,2013-10-09,33,"Month 2",-79,-21,891,Sunny,06:21,18:12
419,2013-10-10,33,"Month 2",-82,-24,891,Sunny,06:21,18:12
420,2013-10-11,33,"Month 2",-80,-19,892,Sunny,06:21,18:11
421,2013-10-12,34,"Month 2",-81,-24,890,Sunny,06:20,18:11
422,2013-10-13,34,"Month 2",-82,-20,891,Sunny,06:20,18:11
423,2013-10-14,35,"Month 2",-81,-24,892,Sunny,06:20,18:10
424,2013-10-15,35,"Month 2",-81,-22,893,Sunny,06:20,18:10
425,2013-10-16,36,"Month 2",-81,-21,893,Sunny,06:19,18:09
426,2013-10-17,36,"Month 2",-79,-22,893,Sunny,06:19,18:09
427,2013-10-18,37,"Month 2",-81,-21,893,Sunny,06:19,18:09
428,2013-10-19,37,"Month 2",-81,-23,894,Sunny,06:18,18:08
429,2013-10-20,38,"Month 2",-82,-21,895,Sunny,06:18,18:08
430,2013-10-21,38,"Month 2",-82,-24,896,Sunny,06:18,18:07
431,2013-10-22,39,"Month 2",-83,-24,895,Sunny,06:18,18:07
432,2013-10-23,39,"Month 2",-80,-26,896,Sunny,06:17,18:06
433,2013-10-24,40,"Month 2",-81,-26,895,Sunny,06:17,18:06
434,2013-10-26,40,"Month 2",-80,-25,896,Sunny,06:17,18:06
435,2013-10-27,40,"Month 2",-81,-24,896,Sunny,06:16,18:05
436,2013-10-28,41,"Month 2",-81,-24,897,Sunny,06:16,18:05
437,2013-10-29,41,"Month 2",-82,-27,898,Sunny,06:16,18:05
438,2013-10-30,42,"Month 2",-79,-26,899,Sunny,06:15,18:04
439,2013-10-31,42,"Month 2",-80,-21,899,Sunny,06:15,18:04
440,2013-11-01,43,"Month 2",-80,-25,899,Sunny,06:15,18:03
441,2013-11-02,43,"Month 2",-81,-23,900,Sunny,06:15,18:03
442,2013-11-03,44,"Month 2",-80,-22,900,Sunny,06:14,18:03
443,2013-11-04,44,"Month 2",-81,-24,901,Sunny,06:14,18:02
444,2013-11-05,45,"Month 2",,,--,Sunny,06:14,18:02
454,2013-11-15,49,"Month 2",,,--,Sunny,06:11,17:58
455,2013-11-16,50,"Month 2",-84,-28,905,Sunny,06:11,17:58
456,2013-11-17,50,"Month 2",-83,-26,905,Sunny,06:11,17:57
457,2013-11-18,51,"Month 2",,,--,Sunny,06:10,17:57
462,2013-11-23,53,"Month 2",,,--,Sunny,06:09,17:55
463,2013-11-24,53,"Month 2",-86,-26,906,Sunny,06:09,17:55
464,2013-11-25,54,"Month 2",-84,-26,906,Sunny,06:08,17:55
465,2013-11-26,54,"Month 2",-85,-23,906,Sunny,06:08,17:54
466,2013-11-27,55,"Month 2",-85,-26,907,Sunny,06:08,17:54
467,2013-11-28,55,"Month 2",-84,-28,907,Sunny,06:08,17:54
468,2013-11-29,55,"Month 2",-85,-29,907,Sunny,06:07,17:53
469,2013-11-30,56,"Month 2",-85,-29,908,Sunny,06:07,17:53
470,2013-12-02,56,"Month 2",-85,-26,907,Sunny,06:07,17:53
471,2013-12-03,57,"Month 2",-84,-26,906,Sunny,06:07,17:52
472,2013-12-04,57,"Month 2",-84,-31,907,Sunny,06:07,17:52
473,2013-12-05,58,"Month 2",-86,-29,907,Sunny,06:06,17:52
474,2013-12-06,58,"Month 2",-84,-26,906,Sunny,06:06,17:51
475,2013-12-07,59,"Month 2",-85,-28,906,Sunny,06:06,17:51
476,2013-12-08,59,"Month 2",-85,-25,906,Sunny,06:06,17:51
477,2013-12-09,60,"Month 3",-85,-26,907,Sunny,06:05,17:50
478,2013-12-10,60,"Month 3",,,--,Sunny,06:05,17:50
485,2013-12-17,63,"Month 3",,,--,Sunny,06:04,17:48
486,2013-12-18,64,"Month 3",-84,-31,904,Sunny,06:03,17:48
487,2013-12-19,64,"Month 3",-85,-30,904,Sunny,06:03,17:47
488,2013-12-20,64,"Month 3",-87,-23,903,Sunny,06:03,17:47
489,2013-12-21,65,"Month 3",-85,-29,904,Sunny,06:03,17:47
490,2013-12-22,65,"Month 3",-87,-31,903,Sunny,06:03,17:47
491,2013-12-23,66,"Month 3",-86,-30,903,Sunny,06:02,17:46
492,2013-12-24,66,"Month 3",-86,-30,903,Sunny,06:02,17:46
493,2013-12-25,67,"Month 3",-84,-32,902,Sunny,06:02,17:46
494,2013-12-26,67,"Month 3",-85,-24,902,Sunny,06:02,17:46
495,2013-12-27,68,"Month 3",-86,-26,900,Sunny,06:02,17:45
496,2013-12-28,68,"Month 3",-85,-26,901,Sunny,06:01,17:45
497,2013-12-29,69,"Month 3",-86,-30,901,Sunny,06:01,17:45
498,2013-12-30,69,"Month 3",-86,-28,901,Sunny,06:01,17:45
499,2013-12-31,69,"Month 3",-84,-30,899,Sunny,06:01,17:44
500,2014-01-01,70,"Month 3",-85,-23,897,Sunny,06:01,17:44
501,2014-01-02,70,"Month 3",-86,-28,898,Sunny,06:00,17:44
502,2014-01-03,71,"Month 3",-87,-30,898,Sunny,06:00,17:44
503,2014-01-04,71,"Month 3",-86,-28,897,Sunny,06:00,17:43
504,2014-01-05,72,"Month 3",-85,-29,895,Sunny,06:00,17:43
505,2014-01-06,72,"Month 3",-85,-29,895,Sunny,06:00,17:43
506,2014-01-08,73,"Month 3",-86,-27,894,Sunny,05:59,17:43
507,2014-01-09,73,"Month 3",-85,-25,894,Sunny,05:59,17:42
508,2014-01-10,73,"Month 3",-83,-29,893,Sunny,05:59,17:42
509,2014-01-11,74,"Month 3",-86,-30,895,Sunny,05:59,17:42
510,2014-01-12,74,"Month 3",-85,-31,892,Sunny,05:59,17:42
511,2014-01-13,75,"Month 3",-85,-31,892,Sunny,05:58,17:42
512,2014-01-14,75,"Month 3",-86,-24,890,Sunny,05:58,17:41
513,2014-01-15,76,"Month 3",-86,-29,889,Sunny,05:58,17:41
514,2014-01-16,76,"Month 3",-86,-29,888,Sunny,05:58,17:41
515,2014-01-17,77,"Month 3",-86,-23,888,Sunny,05:58,17:41
516,2014-01-18,77,"Month 3",-86,-25,888,Sunny,05:58,17:40
517,2014-01-19,77,"Month 3",-86,-27,885,Sunny,05:57,17:40
518,2014-01-20,78,"Month 3",-85,-29,885,Sunny,05:57,17:40
519,2014-01-21,78,"Month 3",-86,-25,884,Sunny,05:57,17:40
520,2014-01-22,79,"Month 3",-86,-24,884,Sunny,05:57,17:40
521,2014-01-23,79,"Month 3",-87,-26,882,Sunny,05:57,17:39
522,2014-01-24,80,"Month 3",-85,-26,881,Sunny,05:57,17:39
523,2014-01-25,80,"Month 3",-85,-25,881,Sunny,05:56,17:39
524,2014-01-26,81,"Month 3",-85,-27,880,Sunny,05:56,17:39
525,2014-01-27,81,"Month 3",-87,-29,878,Sunny,05:56,17:39
526,2014-01-28,82,"Month 3",-87,-24,878,Sunny,05:56,17:39
527,2014-01-29,82,"Month 3",-86,-23,877,Sunny,05:56,17:38
528,2014-01-30,82,"Month 3",-86,-26,876,Sunny,05:56,17:38
529,2014-01-31,83,"Month 3",-87,-23,875,Sunny,05:55,17:38
530,2014-02-01,83,"Month 3",-87,-28,873,Sunny,05:55,17:38
531,2014-02-02,84,"Month 3",-87,-22,872,Sunny,05:55,17:38
532,2014-02-03,84,"Month 3",-88,-23,872,Sunny,05:55,17:37
533,2014-02-04,85,"Month 3",-87,-30,871,Sunny,05:55,17:37
534,2014-02-05,85,"Month 3",-86,-29,869,Sunny,05:55,17:37
535,2014-02-06,86,"Month 3",-88,-29,868,Sunny,05:55,17:37
536,2014-02-07,86,"Month 3",-83,-29,867,Sunny,05:54,17:37
537,2014-02-08,86,"Month 3",-83,-28,865,Sunny,05:54,17:37
538,2014-02-09,87,"Month 3",-85,-25,865,Sunny,05:54,17:37
539,2014-02-10,87,"Month 3",-85,-23,864,Sunny,05:54,17:36
540,2014-02-11,88,"Month 3",-84,-29,862,Sunny,05:54,17:36
541,2014-02-12,88,"Month 3",-84,-27,861,Sunny,05:54,17:36
542,2014-02-13,89,"Month 3",-85,-28,859,Sunny,05:53,17:36
543,2014-02-15,89,"Month 3",-84,-26,858,Sunny,05:53,17:36
544,2014-02-16,90,"Month 4",-86,-27,857,Sunny,05:53,17:36
545,2014-02-17,90,"Month 4",-85,-29,856,Sunny,05:53,17:35
546,2014-02-18,91,"Month 4",-85,-34,855,Sunny,05:53,17:35
547,2014-02-19,91,"Month 4",-85,-29,853,Sunny,05:53,17:35
548,2014-02-20,91,"Month 4",-86,-28,852,Sunny,05:53,17:35
549,2014-02-21,92,"Month 4",-87,-23,851,Sunny,05:52,17:35
550,2014-02-22,92,"Month 4",-85,-27,850,Sunny,05:52,17:35
551,2014-02-23,93,"Month 4",-85,-28,848,Sunny,05:52,17:35
552,2014-02-24,93,"Month 4",-86,-29,847,Sunny,05:52,17:34
553,2014-02-25,94,"Month 4",-84,-26,845,Sunny,05:52,17:34
554,2014-02-26,94,"Month 4",-84,-22,843,Sunny,05:52,17:34
555,2014-02-27,95,"Month 4",-85,-31,843,Sunny,05:52,17:34
556,2014-02-28,95,"Month 4",-85,-29,842,Sunny,05:51,17:34
557,2014-03-01,96,"Month 4",-85,-29,840,Sunny,05:51,17:34
558,2014-03-02,96,"Month 4",-85,-26,839,Sunny,05:51,17:34
559,2014-03-03,96,"Month 4",-85,-27,838,Sunny,05:51,17:34
560,2014-03-04,97,"Month 4",-86,-23,836,Sunny,05:51,17:33
561,2014-03-05,97,"Month 4",-85,-23,835,Sunny,05:51,17:33
562,2014-03-06,98,"Month 4",-85,-23,834,Sunny,05:51,17:33
563,2014-03-07,98,"Month 4",-87,-31,833,Sunny,05:50,17:33
564,2014-03-08,99,"Month 4",-86,-27,831,Sunny,05:50,17:33
565,2014-03-09,99,"Month 4",-85,-27,830,Sunny,05:50,17:33
566,2014-03-10,100,"Month 4",-86,-27,829,Sunny,05:50,17:33
567,2014-03-11,100,"Month 4",-86,-28,827,Sunny,05:50,17:33
568,2014-03-12,101,"Month 4",-86,-28,825,Sunny,05:50,17:32
569,2014-03-13,101,"Month 4",-85,-27,825,Sunny,05:49,17:32
570,2014-03-14,102,"Month 4",-84,-26,823,Sunny,05:49,17:32
571,2014-03-15,102,"Month 4",-84,-26,821,Sunny,05:49,17:32
572,2014-03-16,102,"Month 4",-85,-27,820,Sunny,05:49,17:32
573,2014-03-17,103,"Month 4",-84,-27,819,Sunny,05:49,17:32
574,2014-03-18,103,"Month 4",-85,-23,817,Sunny,05:49,17:32
575,2014-03-19,104,"Month 4",-82,-26,816,Sunny,05:49,17:32
576,2014-03-20,104,"Month 4",-84,-26,815,Sunny,05:48,17:32
577,2014-03-21,105,"Month 4",-84,-27,813,Sunny,05:48,17:31
578,2014-03-22,105,"Month 4",-83,-23,812,Sunny,05:48,17:31
579,2014-03-24,106,"Month 4",-82,-22,811,Sunny,05:48,17:31
580,2014-03-25,106,"Month 4",-83,-24,810,Sunny,05:48,17:31
581,2014-03-26,107,"Month 4",-84,-28,808,Sunny,05:48,17:31
582,2014-03-27,107,"Month 4",-84,-27,807,Sunny,05:47,17:31
583,2014-03-28,108,"Month 4",-82,-27,806,Sunny,05:47,17:31
584,2014-03-29,108,"Month 4",-82,-25,804,Sunny,05:47,17:31
585,2014-03-30,109,"Month 4",-83,-26,802,Sunny,05:47,17:31
586,2014-03-31,109,"Month 4",-82,-24,802,Sunny,05:47,17:30
587,2014-04-01,109,"Month 4",-85,-28,801,Sunny,05:47,17:30
588,2014-04-02,110,"Month 4",-84,-24,799,Sunny,05:47,17:30
589,2014-04-03,110,"Month 4",-85,-27,798,Sunny,05:46,17:30
590,2014-04-04,111,"Month 4",-82,-26,797,Sunny,05:46,17:30
591,2014-04-05,111,"Month 4",-82,-26,795,Sunny,05:46,17:30
592,2014-04-06,112,"Month 4",-83,-26,795,Sunny,05:46,17:30
593,2014-04-07,112,"Month 4",-83,-23,795,Sunny,05:46,17:30
594,2014-04-08,113,"Month 4",-83,-22,793,Sunny,05:46,17:30
595,2014-04-09,113,"Month 4",-83,-25,792,Sunny,05:45,17:30
596,2014-04-10,114,"Month 4",-82,-24,791,Sunny,05:45,17:29
597,2014-04-11,114,"Month 4",-84,-26,790,Sunny,05:45,17:29
598,2014-04-12,115,"Month 4",-84,-25,787,Sunny,05:45,17:29
599,2014-04-13,115,"Month 4",-84,-20,788,Sunny,05:45,17:29
600,2014-04-14,116,"Month 4",-81,-25,787,Sunny,05:45,17:29
601,2014-04-15,116,"Month 4",-82,-25,785,Sunny,05:44,17:29
602,2014-04-16,117,"Month 4",-82,-22,784,Sunny,05:44,17:29
603,2014-04-17,117,"Month 4",-83,-15,783,Sunny,05:44,17:29
604,2014-04-18,118,"Month 4",-84,-17,782,Sunny,05:44,17:29
605,2014-04-19,118,"Month 4",-83,-22,781,Sunny,05:44,17:29
606,2014-04-20,118,"Month 4",-84,-27,780,Sunny,05:43,17:28
607,2014-04-21,119,"Month 4",-83,-28,779,Sunny,05:43,17:28
608,2014-04-22,119,"Month 4",-85,-21,777,Sunny,05:43,17:28
609,2014-04-23,120,"Month 5",-84,-20,777,Sunny,05:43,17:28
610,2014-04-24,120,"Month 5",-85,-20,776,Sunny,05:43,17:28
611,2014-04-25,121,"Month 5",-84,-23,775,Sunny,05:43,17:28
612,2014-04-26,121,"Month 5",-85,-27,774,Sunny,05:42,17:28
613,2014-04-27,122,"Month 5",-84,-21,773,Sunny,05:42,17:28
614,2014-04-28,122,"Month 5",-82,-19,772,Sunny,05:42,17:28
615,2014-04-29,123,"Month 5",-83,-23,771,Sunny,05:42,17:28
616,2014-05-01,123,"Month 5",-82,-19,769,Sunny,05:42,17:27
617,2014-05-02,124,"Month 5",-84,-19,769,Sunny,05:41,17:27
618,2014-05-03,124,"Month 5",-83,-23,769,Sunny,05:41,17:27
619,2014-05-04,125,"Month 5",-82,-22,766,Sunny,05:41,17:27
620,2014-05-05,125,"Month 5",-83,-19,765,Sunny,05:41,17:27
621,2014-05-06,126,"Month 5",-82,-21,765,Sunny,05:41,17:27
622,2014-05-07,126,"Month 5",-84,-19,763,Sunny,05:40,17:27
623,2014-05-08,127,"Month 5",-83,-21,763,Sunny,05:40,17:27
624,2014-05-09,127,"Month 5",-82,-19,762,Sunny,05:40,17:27
625,2014-05-10,128,"Month 5",-81,-24,761,Sunny,05:40,17:27
626,2014-05-11,128,"Month 5",-82,-21,760,Sunny,05:40,17:26
627,2014-05-12,129,"Month 5",-82,-19,759,Sunny,05:39,17:26
628,2014-05-13,129,"Month 5",-81,-23,759,Sunny,05:39,17:26
629,2014-05-14,130,"Month 5",-84,-24,759,Sunny,05:39,17:26
630,2014-05-15,130,"Month 5",-82,-20,757,Sunny,05:39,17:26
631,2014-05-16,131,"Month 5",-81,-18,756,Sunny,05:39,17:26
632,2014-05-17,131,"Month 5",-79,-18,755,Sunny,05:38,17:26
633,2014-05-18,132,"Month 5",-81,-15,754,Sunny,05:38,17:26
634,2014-05-19,132,"Month 5",-82,-20,753,Sunny,05:38,17:26
635,2014-05-20,133,"Month 5",-82,-10,754,Sunny,05:38,17:26
636,2014-05-21,133,"Month 5",-81,-19,752,Sunny,05:38,17:25
637,2014-05-22,134,"Month 5",-80,-18,752,Sunny,05:37,17:25
638,2014-05-23,134,"Month 5",-80,-12,751,Sunny,05:37,17:25
639,2014-05-24,135,"Month 5",-80,-16,750,Sunny,05:37,17:25
640,2014-05-25,135,"Month 5",-81,-11,750,Sunny,05:37,17:25
641,2014-05-26,136,"Month 5",-81,-19,749,Sunny,05:37,17:25
642,2014-05-27,136,"Month 5",-80,-19,749,Sunny,05:36,17:25
643,2014-05-28,137,"Month 5",-80,-14,748,Sunny,05:36,17:25
644,2014-05-29,137,"Month 5",-80,-10,748,Sunny,05:36,17:25
645,2014-05-30,138,"Month 5",-81,-8,746,Sunny,05:36,17:25
646,2014-05-31,138,"Month 5",-81,-16,746,Sunny,05:35,17:24
647,2014-06-01,139,"Month 5",-79,-19,746,Sunny,05:35,17:24
648,2014-06-02,139,"Month 5",-80,-20,746,Sunny,05:35,17:24
649,2014-06-03,140,"Month 5",-79,-14,745,Sunny,05:35,17:24
650,2014-06-04,140,"Month 5",-80,-11,743,Sunny,05:35,17:24
651,2014-06-05,141,"Month 5",-80,-8,743,Sunny,05:34,17:24
652,2014-06-07,141,"Month 5",-79,-12,745,Sunny,05:34,17:24
653,2014-06-08,142,"Month 5",-80,-13,744,Sunny,05:34,17:24
654,2014-06-09,142,"Month 5",-79,-8,742,Sunny,05:34,17:24
655,2014-06-10,143,"Month 5",-77,-14,741,Sunny,05:33,17:24
656,2014-06-11,143,"Month 5",-80,-13,740,Sunny,05:33,17:23
657,2014-06-12,144,"Month 5",-79,-6,739,Sunny,05:33,17:23
658,2014-06-13,144,"Month 5",-79,-10,739,Sunny,05:33,17:23
659,2014-06-14,145,"Month 5",-77,-14,738,Sunny,05:33,17:23
660,2014-06-15,145,"Month 5",-78,-12,735,Sunny,05:32,17:23
661,2014-06-16,146,"Month 5",-76,-10,735,Sunny,05:32,17:23
662,2014-06-17,146,"Month 5",-77,-11,735,Sunny,05:32,17:23
663,2014-06-18,147,"Month 5",-77,-10,734,Sunny,05:32,17:23
664,2014-06-19,147,"Month 5",-78,-8,732,Sunny,05:31,17:23
665,2014-06-20,148,"Month 5",-78,-4,735,Sunny,05:31,17:23
666,2014-06-21,148,"Month 5",-77,-7,736,Sunny,05:31,17:23
667,2014-06-22,149,"Month 5",-76,-7,736,Sunny,05:31,17:22
668,2014-06-23,150,"Month 6",-75,-4,734,Sunny,05:30,17:22
669,2014-06-24,150,"Month 6",-84,-4,735,Sunny,05:30,17:22
670,2014-06-25,151,"Month 6",-79,-7,737,Sunny,05:30,17:22
671,2014-06-26,151,"Month 6",-79,-15,740,Sunny,05:30,17:22
672,2014-06-27,152,"Month 6",-78,-16,739,Sunny,05:30,17:22
673,2014-06-28,152,"Month 6",-78,-16,738,Sunny,05:29,17:22
674,2014-06-29,153,"Month 6",-80,-17,739,Sunny,05:29,17:22
675,2014-06-30,153,"Month 6",-80,-12,740,Sunny,05:29,17:22
676,2014-07-01,154,"Month 6",-80,-17,738,Sunny,05:29,17:22
677,2014-07-02,154,"Month 6",-78,-12,737,Sunny,05:28,17:22
678,2014-07-03,155,"Month 6",-77,-17,739,Sunny,05:28,17:22
679,2014-07-04,155,"Month 6",-77,-13,738,Sunny,05:28,17:21
680,2014-07-05,156,"Month 6",-76,-15,740,Sunny,05:28,17:21
681,2014-07-06,156,"Month 6",-79,-17,738,Sunny,05:28,17:21
682,2014-07-07,157,"Month 6",-77,-16,739,Sunny,05:27,17:21
683,2014-07-08,158,"Month 6",-79,-7,741,Sunny,05:27,17:21
684,2014-07-09,158,"Month 6",-75,-9,741,Sunny,05:27,17:21
685,2014-07-10,159,"Month 6",-77,-2,740,Sunny,05:27,17:21
686,2014-07-11,159,"Month 6",-76,-4,738,Sunny,05:26,17:21
687,2014-07-12,160,"Month 6",-77,-2,739,Sunny,05:26,17:21
688,2014-07-14,160,"Month 6",-77,-5,741,Sunny,05:26,17:21
689,2014-07-15,161,"Month 6",-76,-6,742,Sunny,05:26,17:21
690,2014-07-16,161,"Month 6",-77,-7,741,Sunny,05:26,17:21
691,2014-07-17,162,"Month 6",-76,-8,741,Sunny,05:25,17:21
692,2014-07-18,162,"Month 6",-76,-4,742,Sunny,05:25,17:21
693,2014-07-19,163,"Month 6",-76,-2,741,Sunny,05:25,17:20
694,2014-07-20,164,"Month 6",-75,-1,740,Sunny,05:25,17:20
695,2014-07-21,164,"Month 6",-76,-1,741,Sunny,05:25,17:20
696,2014-07-22,165,"Month 6",-75,-2,743,Sunny,05:24,17:20
697,2014-07-23,165,"Month 6",-74,-4,743,Sunny,05:24,17:20
698,2014-07-24,166,"Month 6",-77,-3,743,Sunny,05:24,17:20
699,2014-07-25,166,"Month 6",-76,-2,744,Sunny,05:24,17:20
700,2014-07-26,167,"Month 6",-75,-2,745,Sunny,05:24,17:20
701,2014-07-27,167,"Month 6",-77,-1,745,Sunny,05:23,17:20
702,2014-07-28,168,"Month 6",-76,-2,745,Sunny,05:23,17:20
703,2014-07-29,169,"Month 6",-75,-6,747,Sunny,05:23,17:20
704,2014-07-30,169,"Month 6",-75,-5,747,Sunny,05:23,17:20
705,2014-07-31,170,"Month 6",-76,-9,746,Sunny,05:23,17:20
706,2014-08-01,170,"Month 6",-76,0,748,Sunny,05:22,17:20
707,2014-08-02,171,"Month 6",-76,1,749,Sunny,05:22,17:20
708,2014-08-03,171,"Month 6",-76,1,749,Sunny,05:22,17:20
709,2014-08-04,172,"Month 6",-73,-11,750,Sunny,05:22,17:20
710,2014-08-05,172,"Month 6",-77,-12,751,Sunny,05:22,17:20
711,2014-08-06,173,"Month 6",-75,-11,751,Sunny,05:22,17:20
712,2014-08-07,174,"Month 6",-77,-10,752,Sunny,05:21,17:20
713,2014-08-08,174,"Month 6",-76,-12,754,Sunny,05:21,17:20
714,2014-08-09,175,"Month 6",-76,2,754,Sunny,05:21,17:20
715,2014-08-10,175,"Month 6",-73,2,755,Sunny,05:21,17:20
716,2014-08-11,176,"Month 6",-75,2,755,Sunny,05:21,17:20
717,2014-08-12,176,"Month 6",-76,5,756,Sunny,05:21,17:20
718,2014-08-13,177,"Month 6",-77,3,757,Sunny,05:20,17:20
719,2014-08-14,178,"Month 6",-77,-1,758,Sunny,05:20,17:20
720,2014-08-15,178,"Month 6",-74,-1,760,Sunny,05:20,17:20
721,2014-08-16,179,"Month 6",-73,-5,761,Sunny,05:20,17:20
722,2014-08-17,179,"Month 6",-74,1,760,Sunny,05:20,17:20
723,2014-08-18,180,"Month 7",-73,2,761,Sunny,05:20,17:20
724,2014-08-19,181,"Month 7",-74,1,763,Sunny,05:20,17:20
725,2014-08-21,181,"Month 7",-73,-5,764,Sunny,05:19,17:20
726,2014-08-22,182,"Month 7",-75,1,766,Sunny,05:19,17:20
727,2014-08-23,182,"Month 7",-76,1,766,Sunny,05:19,17:20
728,2014-08-24,183,"Month 7",-74,1,766,Sunny,05:19,17:20
729,2014-08-25,183,"Month 7",-75,3,768,Sunny,05:19,17:20
730,2014-08-26,184,"Month 7",-76,3,770,Sunny,05:19,17:20
731,2014-08-27,185,"Month 7",-75,-4,771,Sunny,05:19,17:20
732,2014-08-28,185,"Month 7",-75,-8,773,Sunny,05:19,17:20
733,2014-08-29,186,"Month 7",-74,-2,773,Sunny,05:19,17:20
734,2014-08-30,186,"Month 7",-73,-3,776,Sunny,05:18,17:20
735,2014-08-31,187,"Month 7",-73,1,776,Sunny,05:18,17:21
736,2014-09-01,188,"Month 7",-76,0,776,Sunny,05:18,17:21
737,2014-09-02,188,"Month 7",-74,3,777,Sunny,05:18,17:21
738,2014-09-03,189,"Month 7",-75,0,778,Sunny,05:18,17:21
739,2014-09-04,189,"Month 7",-77,-1,779,Sunny,05:18,17:21
740,2014-09-05,190,"Month 7",-76,-2,782,Sunny,05:18,17:21
741,2014-09-06,191,"Month 7",-70,-1,784,Sunny,05:18,17:21
742,2014-09-07,191,"Month 7",-72,0,784,Sunny,05:18,17:21
743,2014-09-08,192,"Month 7",-72,0,786,Sunny,05:18,17:21
744,2014-09-09,192,"Month 7",-75,-2,786,Sunny,05:18,17:21
745,2014-09-10,193,"Month 7",-74,1,787,Sunny,05:18,17:22
746,2014-09-11,194,"Month 7",-76,2,788,Sunny,05:18,17:22
747,2014-09-12,194,"Month 7",-73,6,789,Sunny,05:18,17:22
748,2014-09-13,195,"Month 7",-71,5,791,Sunny,05:18,17:22
749,2014-09-14,195,"Month 7",-73,3,794,Sunny,05:18,17:22
750,2014-09-15,196,"Month 7",-72,4,796,Sunny,05:18,17:22
751,2014-09-16,197,"Month 7",-72,-6,797,Sunny,05:18,17:22
752,2014-09-17,197,"Month 7",-71,-3,798,Sunny,05:18,17:23
753,2014-09-18,198,"Month 7",-73,8,800,Sunny,05:18,17:23
754,2014-09-19,198,"Month 7",-73,6,802,Sunny,05:18,17:23
755,2014-09-20,199,"Month 7",-74,2,806,Sunny,05:18,17:23
756,2014-09-21,200,"Month 7",-73,3,806,Sunny,05:18,17:23
757,2014-09-22,200,"Month 7",-73,5,807,Sunny,05:18,17:24
758,2014-09-23,201,"Month 7",-71,3,810,Sunny,05:18,17:24
759,2014-09-24,201,"Month 7",-77,8,809,Sunny,05:18,17:24
760,2014-09-25,202,"Month 7",-70,11,810,Sunny,05:18,17:24
761,2014-09-27,203,"Month 7",-72,7,814,Sunny,05:18,17:24
762,2014-09-28,203,"Month 7",-75,7,814,Sunny,05:18,17:25
763,2014-09-29,204,"Month 7",-78,6,817,Sunny,05:18,17:25
764,2014-09-30,205,"Month 7",-73,4,821,Sunny,05:18,17:25
765,2014-10-01,205,"Month 7",-73,5,820,Sunny,05:18,17:25
766,2014-10-02,206,"Month 7",-70,8,824,Sunny,05:18,17:26
767,2014-10-03,206,"Month 7",-71,9,824,Sunny,05:18,17:26
768,2014-10-04,207,"Month 7",-73,2,826,Sunny,05:19,17:26
769,2014-10-05,208,"Month 7",-73,4,829,Sunny,05:19,17:26
770,2014-10-06,208,"Month 7",-70,2,829,Sunny,05:19,17:27
771,2014-10-07,209,"Month 7",-71,9,836,Sunny,05:19,17:27
772,2014-10-08,210,"Month 8",-71,8,835,Sunny,05:19,17:27
773,2014-10-09,210,"Month 8",-70,8,838,Sunny,05:19,17:28
774,2014-10-10,211,"Month 8",-73,1,838,Sunny,05:19,17:28
775,2014-10-11,211,"Month 8",-71,3,838,Sunny,05:19,17:28
776,2014-10-12,212,"Month 8",-72,5,841,Sunny,05:20,17:29
777,2014-10-13,213,"Month 8",-72,8,841,Sunny,05:20,17:29
778,2014-10-14,213,"Month 8",-70,6,846,Sunny,05:20,17:29
779,2014-10-15,214,"Month 8",-71,6,845,Sunny,05:20,17:30
780,2014-10-16,215,"Month 8",-72,0,852,Sunny,05:20,17:30
781,2014-10-17,215,"Month 8",-74,-5,849,Sunny,05:21,17:30
782,2014-10-18,216,"Month 8",-71,9,854,Sunny,05:21,17:31
783,2014-10-19,216,"Month 8",-69,6,853,Sunny,05:21,17:31
784,2014-10-20,217,"Month 8",-69,-4,857,Sunny,05:21,17:31
785,2014-10-21,218,"Month 8",-74,-1,858,Sunny,05:21,17:32
786,2014-10-22,218,"Month 8",-74,-4,861,Sunny,05:22,17:32
787,2014-10-23,219,"Month 8",-73,-7,860,Sunny,05:22,17:33
788,2014-10-24,220,"Month 8",-68,-5,862,Sunny,05:22,17:33
789,2014-10-25,220,"Month 8",-68,-4,862,Sunny,05:22,17:33
790,2014-10-26,221,"Month 8",-68,2,864,Sunny,05:23,17:34
791,2014-10-27,222,"Month 8",-70,0,867,Sunny,05:23,17:34
792,2014-10-28,222,"Month 8",-71,0,873,Sunny,05:23,17:35
793,2014-10-29,223,"Month 8",-71,0,877,Sunny,05:24,17:35
794,2014-10-30,223,"Month 8",-68,-5,874,Sunny,05:24,17:36
795,2014-10-31,224,"Month 8",-68,1,875,Sunny,05:24,17:36
